ID;Nome;Localidade;Profissao
23812015;Helga Prudente;Braga    Póvoa de Lanhoso (N. S. do Amparo)    Campos    1 052     448;Engenheiro mecânico
25216171;Aarão Paranhos;Porto    Paredes    Cete    2 517     435;Videógrafo
68837322;Maria Betancour;Braga    Esposende    Gandra    1 254     555;Técnico de manutenção
12178008;Guilhermina Martinho;Viana do castelo    Monção    Moreira    709    351;Jornalista
60093080;Ermelinda Norões;Braga    Celorico de Basto    Basto (Sta. Tecla)    279    306;Designer gráfico
94705216;Kevin Coimbra;Santarem    Abrantes    S. Miguel do Rio Torto    3 422     5 225;Serralheiro
74728619;Geraldo Salguero;Bragança    Mogadouro    Remondes    294    1 958;Militar
43388398;Eutímio Queiroga;Santarem    Ferreira do Zêzere    Igreja Nova do Sobral    704    1 307;Dentista
28452020;Hélio Gil;Porto    Vila Nova de Gaia    Sandim    6 326     1 597;Freelancer
11587886;Armando Rios;Porto    Vila do Conde    Touguinhó    1 458     476;Serralheiro
54246565;Plácida Couto;Lisboa    Lisboa    Santo Estêvão    2 047     18;Analista de investimentos
16774255;Adérito Taveiros;Porto    Gondomar    Silvares    2 798     575;Jornalista
38566921;Fabrício Costa;Porto    Vila do Conde    Vilar    1 737     362;Analista de investimentos
81809842;Leda Robalinho;Açores    Lajes das Flores    Mosteiro    50    620;Auditor
49707768;Gervásio Quintas;Porto    Vila do Conde    Vila do Conde    25 731     688;Motorista
22854393;Eliana Bezerra;Aveiro    Águeda    Macinhata do Vouga    3 581     3 298;Técnico administrativo
84462482;Rúben Pimentel;Coimbra    Coimbra    Ribeira de Frades    2 064     610;Operador logístico
85840745;Eusébio Bencatel;Bragança    Alfândega da Fé    Vilares de Vilariça    314    1 449;Agricultor
16118217;Mariana Leão;Bragança    Vinhais    Soeira    120    1 397;Animador turístico
12647997;Diva Vilhena;Castelo Branco    Fundão    Aldeia Nova do Cabo    683    969;Gestor de marketing
19719517;Edmundo Lameirinhas;Leiria    Alcobaça    Bárrio    1 707     1 515;Dentista
10198642;Horácio Porciúncula;Coimbra    Cantanhede    Vilamar    770    620;Engenheiro industrial
60573264;Telmo Casado;Lisboa    Mafra    Encarnação    3 893     2 854;Animador turístico
64804074;Gisela Rijo;Açores    Vila do Porto    Vila do Porto    2 997     2 604;Gestor de e-commerce
34202970;Vieira Quintas;Setúbal    Alcochete    Samouco    2 788     483;Assistente dentário
70123016;Volney Santana;Guarda    Seia    Paranhos    1 714     2 101;Carpinteiro
61046308;Romeu Passarinho;Leiria    Pombal    Abiul    3 090     5 316;Cuidador de idosos
77570582;Felisberto Areosa;Aveiro    Sta. Maria da Feira    Fornos    2 810     363;Animador turístico
21585546;Cornélio Feitosa;Açores    Vila Franca do Campo    Ribeira Seca    (*)     (*);Cozinheiro / chef
10961489;Quirina Rebello;Bragança    Vila Flor    Carvalho de Egas    134    282;Babysitter
42652943;Isilda Quintana;Bragança    Alfândega da Fé    Sendim da Serra    110    1 187;Técnico de manutenção
98773558;Natalina Castelão;Évora    Vendas Novas    Reguengos de Monsaraz    7 070     10 155;Programador / Desenvolvedor de software
53203027;Lis Vides;Porto    Felgueiras    Unhão    866    362;Guarda prisional
86739420;Nazaré Girão;Coimbra    Montemor-o-Velho    Carapinheira    3 093     1 230;Canalizador
43551512;Altina Paredes;Madeira    Porto Moniz    Seixal    716    2 950;Dentista
29671446;Olímpia Cruz;Santarem    Coruche    Branca    1 577     11 546;Funcionário público
24036911;Salvador Bonilha;Porto    Matosinhos    Matosinhos    28 488     531;Economista
68810473;Érica Ventura;Braga    Barcelos    Silva    998    220;Cabeleireiro
85922707;Otoniel Simões;Braga    Fafe    Vila Cova    252    583;Maquinista
10672330;Nadine Trindade;Coimbra    Tábua    Covas    1 196     1 747;Fotógrafo
21493994;Rodrigo Linares;Porto    Marco de Canaveses    Freixo    745    386;Segurança privado
62007417;Mário Esparteiro;Lisboa    Torres Vedras    Dois Portos    2 153     3 821;Consultor financeiro
20766294;Eduarda Alves;Braga    Braga    Sta. Lucrécia de Algeriz    485    449;Técnico de radiologia
16773523;Octávio Espartero;Bragança    Mogadouro    Penas Roias    459    3 304;Fisioterapeuta
80518799;Jonas Azambuja;Lisboa    Lisboa    Ameixoeira    9 644     162;Serralheiro
20599719;Gilberto Medeiros;Castelo Branco    Castelo Branco    Escalos de Baixo    946    4 602;Assistente dentário
15466079;Virgolino Paula;Bragança    Bragança    Castrelos    186    1 976;Cabeleireiro
13117321;Jasmim Picanço;Viseu    Castro Daire    Pinheiro    868    1 903;Técnico de recursos humanos
47346277;Henrique Ribas;Vila Real    Chaves    Águas Frias    897    2 896;Educador social
20479455;Ilda Frota;Bragança    Macedo de Cavaleiros    Soutelo Mourisco    60    1 250;Empreendedor
77856348;Walter Martínez;Porto    Paredes    Aguiar de Sousa    1 600     2 232;Engenheiro químico
58490123;Ulisses Canadas;Castelo Branco    Proença-a-Nova    S. Pedro do Esteval    666    6 096;Animador turístico
28173552;Amália Landim;Madeira    Câmara de Lobos    Curral das Freiras    1 673     2 507;Cabeleireiro
80381614;Urbino Caminha;Viana do castelo    Ponte de Lima    Sá    406    292;Tradutor
40675967;Alda Castanheda;Açores    Lagoa (Açores)    Cabouco    1 736     515;Biólogo
47737485;Consuelo Nunes;Viana do castelo    Ponte de Lima    Seara    683    400;Gestor de e-commerce
83710455;Abel Delgado;Santarem    Sardoal    Sardoal    2 319     2 993;Soldador
35162359;Valdemar Silvestre;Guarda    Seia    Alvoco da Serra    646    3 757;Videógrafo
15715958;Eustácia Ponte;Guarda    Gouveia    Ribamondego    338    648;Pescador
66380090;Armanda Maltez;Lisboa    Cadaval    Alguber    1 011     1 919;Fotógrafo
68807996;Sílvia Rebocho;Madeira    Calheta (Madeira)    Prazeres    672    1 300;Guia turístico
13791652;Diego Chousa;Viseu    Lamego    Magueija    742    1 035;Cuidador de idosos
36043920;Pablo Prado;Aveiro    Águeda    Agadão    496    3 534;Nutricionista
10957499;Sueli Bezerril;Vila Real    Chaves    Oura    652    1 426;Técnico de manutenção
52118041;Emílio Britto;Guarda    Pinhel    Pereiro    190    3 006;Médico
19235311;Josué Souza;Lisboa    Torres Vedras    Ponte do Rol    2 081     977;Empregado de mesa
11567757;Rúbia Pontes;Viseu    Cinfães    Bustelo    153    581;Especialista em cibersegurança
58733595;Manuelina Chaves;Viseu    Viseu    Viseu (Coração de Jesus)    8 716     227;Solicitador
11182439;Olivier Curado;Coimbra    Coimbra    Eiras    12 053     902;Empregado de mesa
14656327;Ania Paes;Viseu    Tabuaço    Desejosa    189    770;Operador logístico
76840200;Neiva Meira;Aveiro    Oliveira de Azemeis    Madail    884    260;Explicador / tutor
50312904;Basílio Silvestre;Vila Real    Valpaços    Fiães    146    1 014;Funcionário público
72366438;Juvelina Câmara;Porto    Penafiel    Oldrões    2 028     533;Videógrafo
16062539;Ada Calheiros;Viseu    Resende    Felgueiras    315    827;Soldador
21593483;Lígia Furtado;Viseu    S. João da Pesqueira    Riodades    567    1 920;Advogado
12994839;Antenor Sabrosa;Guarda    Vila Nova de Foz Côa    Castelo Melhor    336    3 641;Professor
54740899;Edelmiro Botica;Setúbal    Moita    Moita    16 727     1 948;Técnico de recursos humanos
14693707;Melissa Liberato;Braga    Barcelos    Manhente    1 587     371;Assistente dentário
24648553;Sofia Lobo;Viseu    S. Pedro do Sul    Serrazes    1 104     1 619;Dentista
88253272;Délia Brites;Guarda    Aguiar da Beira    Coruche    208    857;Técnico administrativo
95614442;Mariete Avelar;Viana do castelo    Arcos de Valdevez    Aboim das Choças    354    180;Guia turístico
79126127;Cibelli Lemos;Aveiro    Vale de Cambra    Roge    1 901     1 652;Técnico ambiental
34395066;Edelmiro Naves;Viseu    Viseu    S. João de Lourosa    4 316     2 430;Polícia
60435589;Paulo Prudente;Viana do castelo    Viana do Castelo    Montaria    665    2 609;Educador de infância
76365545;Vera Berenguer;Braga    Esposende    Gandra    1 254     555;Engenheiro químico
16295721;Madalena Belchior;Lisboa    Cadaval    Pêro Moniz    644    2 553;Pescador
51374773;Capitolina Palha;Beja    Beja    Beja (Santiago Maior)    7 855     4 259;Farmacêutico
69266639;Cristiano Villas Boas;Braga    Vizela    Santo Adrião de Vizela    2 460     347;Professor
24711376;Jessé Orriça;Castelo Branco    Castelo Branco    Benquerenças    725    6 155;Engenheiro industrial
10147879;Tadeu Vidal;Bragança    Miranda do Douro    Silva    310    3 144;Educador de infância
15109859;Alfeu Resende;Faro    Faro    Faro (Sé)    28 546     6 033;Canalizador
36810041;Paula Melancia;Vila Real    Valpaços    S. João da Corveira    721    1 430;Motorista
12223015;Amável Tigre;Vila Real    Boticas    Sapiãos    526    2 111;Motorista
80882139;Elias Lagoa;Viseu    Lamego    Magueija    742    1 035;Piloto
16582204;Nelma Clementino;Castelo Branco    Castelo Branco    Salgueiro do Campo    965    3 041;Psicólogo
29846470;Ademir Temes;Porto    Paredes    Gandra    5 804     1 206;Estafeta
47628648;Jeremias Rebotim;Braga    Barcelos    Faria    583    301;Influenciador digital
80673896;Darcy Damascena;Faro    Aljezur    Alcoutim    1 099     12 960;Pintor
79794941;Marcelo Miranda;Lisboa    Lisboa    S. Francisco Xavier    8 100     210;Operador de máquinas
10203105;Heitor Cortês;Braga    Fafe    Pedraído    321    447;Canalizador
96774634;Cristiana Ferraço;Faro    Silves    Silves    10 768     17 745;Médico
73147726;Bebiana Vilariça;Viseu    Oliveira de Frades    Ribeiradio    1 208     1 517;Empregado de mesa
52186939;Idalina Sintra;Coimbra    Soure    Figueiró do Campo    1 673     891;Técnico ambiental
27861784;Ester Ferreira;Bragança    Moncorvo    Felgueiras    438    2 295;Cientista de dados
56893352;Valentino Dotel;Viseu    S. Pedro do Sul    Valadares    1 007     2 042;Dentista
60942490;Barnabé Queirós;Viseu    Vila Nova de Paiva    Queiriga    712    3 546;Cabeleireiro
14044030;Erico Barbalho;Santarem    Torres Novas    Brogueira    1 065     2 107;Pintor
74652725;Ernane Mendoza;Castelo Branco    Fundão    Lavacolhos    242    1 938;Consultor financeiro
13776299;Otoniel Bento;Beja    Ourique    Sta. Luzia    393    3 489;Explicador / tutor
55666603;Leandro Muniz;Santarem    Santarem    Alcanhões    1 615     1 144;Gestor de e-commerce
15144168;Érica Maranhão;Porto    Felgueiras    Vila Cova da Lixa    3 150     460;Analista de investimentos
34078163;Dina Pederneiras;Guarda    Guarda    Castanheira    425    2 375;Juiz
12261393;Darcy Santarém;Porto    Trofa    Coronado (S. Romão)    4 150     351;Gestor
15214939;Nivalda Pino;Braga    Braga    Trandeiras    703    85;Médico
87853165;Ismael Zagalo;Castelo Branco    Proença-a-Nova    Proença-a-Nova    4 675     15 367;Empregado de mesa
14938352;Ermínio Amado;Braga    Vieira do Minho Mosteiro    931    1 062;Investigador
29470276;Elisa Novaes;Aveiro    Vagos    Sosa    2 939     2 203;Solicitador
14731905;Sabrina Méndez;Braga    Barcelos    Igreja Nova    445    190;Investigador
15686614;Jandira Furquim;Vila Real    Sta. Marta de Penaguião    Alvações do Corgo    575    422;Engenheiro industrial
43746814;Nadine Anjos;Porto    Maia    Barca    2 769     313;Explicador / tutor
54877352;Simão Piteira;Lisboa    Lisboa    S. João de Deus    10 782     90;Polícia
17203058;Michael Belchior;Guarda    Trancoso    Moimentinha    233    653;Serralheiro
14774936;Vasco Mello;Viseu    Sernancelhe    Ferreirim    562    1 030;Carpinteiro
42624023;Jacinto Ulhoa;Lisboa    Lourinhã    Lourinhã    8 797     3 886;Explicador / tutor
12971101;Luciano Castilho;Vila Real    Montalegre    Padornelos    151    1 552;Especialista em inteligência artificial
20251044;Firmino Saltão;Viana do castelo    Caminha    Lanhelas    1 080     435;Motorista
10752108;Carminda Thomé;Vila Real    Chaves    Eiras    560    477;Ator
19749589;Guido Ramalho;Lisboa    Lourinhã    Atalaia    1 555     765;Engenheiro químico
46863398;Florinda Letras;Braga    Guimarães    Guimarães (Oliveira do Castelo)    3 448     61;Educador social
15024642;Pelágio Temes;Lisboa    Torres Vedras    Ponte do Rol    2 081     977;Professor
16971493;Tasha Viveiros;Porto    Vila do Conde    Azurara    2 102     211;Fotógrafo
26296966;Felicidade Seixas;Viana do castelo    Ponte de Lima    Mato    285    250;Procurador
11023826;Estefânia Quintanilla;Braga    Esposende    Marinhas    5 677     1 172;Bombeiro
29644389;Vanderley Minho;Viseu    Tondela    Mosteirinho    223    1 888;Gestor de projetos IT
26596479;Lina Magalhães;Viana do castelo    Melgaço    Lamas de Mouro    148    1 731;Ator
41341599;Gervásio Ventura;Porto    Penafiel    Rio de Moinhos    2 977     756;Explicador / tutor
19150375;Greta Graça;Braga    Guimarães    Atães    2 026     679;Carpinteiro
29215484;Paulino Resende;Vila Real    Ribeira de Pena    Sta. Marinha    665    3 171;Serralheiro
41730553;Ondina Aranha;Braga    Vila Verde    Escariz (S. Mamede)    395    327;Designer gráfico
80445313;Nabal Soto;Santarem    Torres Novas    Torres Novas (Salvador)    2 201     1 185;Agricultor
48156672;Vital Vilanova;Faro    Aljezur    Giões    307    6 595;Explicador / tutor
58245555;Kelly Castel-Branco;Aveiro    Murtosa    Murtosa    3 140     1 456;Consultor financeiro
13145982;Delores Pinheiro;Viana do castelo    Ponte de Lima    Vilar das Almas    343    521;Solicitador
47628566;Adelmiro Dourado;Guarda    Seia    Sabugueiro    570    4 647;Técnico de análises clínicas
10469695;Vilmar Quirino;Beja    Cuba    Vila Ruiva    625    2 020;Ator
55047610;Telma Osorio;Bragança    Bragança    Izeda    915    3 377;DevOps engineer
66006266;Isolda Beltrão;Castelo Branco    Fundão    Soalheira    1 130     1 394;Juiz
90531044;Alda Ourique;Vila Real    Vila Real    Folhadela    1 897     1 559;Advogado
60233729;Madalena Avelar;Viseu    Lamego    Meijinhos    104    274;Funcionário público
28568269;Cícero Gravato;Leiria    Leiria    Carreira    1 337     539;Escritor
22742869;Junia Bensaúde;Distrito  Município	Freguesia	Nª Hab.	Área (ha);Veterinário
11335358;Olívio Pimenta;Viana do castelo    Arcos de Valdevez    Cabana Maior    365    1 011;Assistente dentário
43682766;Amália Junqueira;Aveiro    Águeda    Macinhata do Vouga    3 581     3 298;Engenheiro civil
29798325;Arménio Picanço;Braga    Vieira do Minho Rossas    2 071     3 239;Engenheiro eletrotécnico
19678490;Vital Rodrigues;Viseu    Nelas    Carvalhal Redondo    1 066     791;Guia turístico
19783237;Camilo Junqueira;Santarem    Tomar    Asseiceira    3 201     2 899;Fisioterapeuta
25922710;Eliana Coito;Braga    Guimarães    Barco    1 430     295;Tradutor
59122216;Natálio Morão;Santarem    Torres Novas    Chancelaria    1 861     3 531;Gestor de e-commerce
74529405;Fernanda Britto;Vila Real    Boticas    Alturas do Barroso    444    3 268;Pescador
21748730;Máxima Azenha;Santarem    Cartaxo        Ereira    628    627;Educador de infância
68399707;Petra Muniz;Viana do castelo    Arcos de Valdevez    Távora (Sta. Maria)    729    381;Enfermeiro
63350425;Belarmina Marino;Porto    Marco de Canaveses    Avessadas    1 242     505;Web designer
62117902;Kelvin Jesus;Évora    Portel    Amieira    436    9 836;Gestor de projetos IT
34641723;Leocádio Pacheco;Guarda    Sabugal    Vale Longo    68    799;Canalizador
51399361;Carmo Linhares;Guarda    Fornos de Algodres    Fuinhas    110    606;Engenheiro químico
51585714;Diva Mourato;Beja    Ourique    Santana da Serra    1 139     19 081;Cabeleireiro
11290176;Danilo Telinhos;Viana do castelo    Vila Nova de Cerveira    Gondar    154    368;Designer gráfico
18918580;Marina Sobral;Vila Real    Chaves    Cimo de Vila da Castanheira    605    1 574;Operador de máquinas
51873262;Clélia Dourado;Castelo Branco    Castelo Branco    Lousa    752    3 572;Técnico de manutenção
34780168;Armanda Manso;Açores    Praia da Vitória    Agualva    1 573     3 570;Auxiliar de ação direta
30190063;Volney Vasconcellos;Viseu    S. João da Pesqueira    Nagozelo do Douro    517    661;Ator
20771439;Paloma Franco;Viana do castelo    Ponte da Barca    Germil    70    1 373;Canalizador
14165035;Lino Severo;Setúbal    Montijo    Pinhal Novo    20 993     5 584;Freelancer
10418257;Felicidade Homem;Porto    Felgueiras    Aião    908    289;Rececionista de hotel
27855490;Heitor Minho;Porto    Penafiel    Marecos    1 062     419;Babysitter
83643830;Ernane Noite;Viseu    Mangualde    Santiago de Cassurrães    1 412     2 234;Comercial / vendedor
18072676;Justino Ávila;Viana do castelo    Arcos de Valdevez    Sistelo    341    2 683;Gestor de projetos IT
46945094;Geraldo Blanco;Guarda    Mêda    Carvalhal    134    1 162;Advogado
49956052;Cândida Sousa;Guarda    Guarda    Gagos    134    839;Consultor financeiro
15365054;Geraldo Salgueiro;Lisboa    Cadaval    Painho    1 367     870;Cuidador de idosos
31567107;Ofélia Rebelo;Leiria    Leiria    Bajouca    2 015     1 321;Engenheiro químico
87324763;Honório Caetano;Guarda    Trancoso    Vale do Seixo    171    724;Cabeleireiro
96853639;Natálio Noronha;Coimbra    Miranda do Corvo    Rio Vide    897    1 146;Esteticista
87169343;Ernesto Cascais;Viseu    Nelas    Santar    1 156     1 247;Procurador
10177308;Carmo Inês;Lisboa    Lisboa    Sé    1 160     12;Web designer
12511279;Otoniel Açores;Braga    Póvoa de Lanhoso (N. S. do Amparo)    Garfe    1 149     468;Rececionista de hotel
29171371;Heidi Cascais;Leiria    Alcobaça    Alfeizerão    3 849     2 781;Funcionário público
25884519;Artur Vilela;Faro    Silves    Armação de Pêra    3 770     915;Engenheiro eletrotécnico
33927127;Eduarda Abrantes;Braga    Fafe    Vinhós    688    218;Canalizador
24375649;Ademar Figueiredo;Braga    Vila Verde    Vila Verde    3 813     320;Motorista
13125965;Elvira Cangueiro;Aveiro    Sta. Maria da Feira    Rio Meão    4 688     647;Motorista
27012587;Nídia Caeira;Aveiro    Sta. Maria da Feira    Vila Maior    1 438     271;Pescador
86636090;Amaro Guerra;Vila Real    Peso da Régua    Peso da Régua    5 080     576;Gestor de projetos IT
67828606;Josué Marques;Aveiro    Estarreja    Pardilhó    4 175     1 587;Biólogo
52064727;André Semedo;Évora    Estremoz    S. Lourenço de Mamporcão    558    1 687;Barman
84134336;Daniel Guterres;Açores    Horta    Capelo    493    2 593;Dentista
24763049;Obede Anjos;Lisboa    Torres Vedras    Ventosa    5 167     2 653;Polícia
19146231;César Lins;Porto    Paredes    Bitarães    2 536     352;Técnico de análises clínicas
54763835;Cassilda Bethecourt;Viana do castelo    Valença    Friestas    546    432;Engenheiro mecânico
96324460;Elsa Almeida;Viana do castelo    Ponte da Barca    Touvedo (Salvador)    173    220;Gestor de transportes
18048557;Ermengarda Paixão;Coimbra    Figueira da Foz    Paião    2 404     2 038;Guarda prisional
47288420;Delores Ulhoa;Porto    Porto    Lordelo do Ouro    22 212     340;Advogado
51516377;Elen Filgueiras;Santarem    Salvaterra de Magos    Salvaterra de Magos    5 123     3 498;Freelancer
12262835;Lita Valim;Vila Real    Montalegre    Contim    100    1 125;Jornalista
55604749;Orfeu Silva;Vila Real    Valpaços    Tinhela    253    1 519;Babysitter
59517559;Denise Telles;Castelo Branco    Castelo Branco    Sarzedas    1 738     17 270;Assistente social
47883164;Godofredo Pardo;Braga    Celorico de Basto    Caçarilhe    455    602;Engenheiro químico
73387863;Vitorino Custódio;Porto    Gondomar    Cristelos    2 709     297;Influenciador digital
19450120;Yasmin Mendonça;Castelo Branco    Belmonte    Inguias    846    1 505;Soldador
27510673;Margarida Tomé;Lisboa    Lisboa    S. Vicente de Fora    4 267     31;Biólogo
11149763;Naomi Gameiro;Braga    Braga    Trandeiras    703    85;Advogado
66600354;Benito Doutis;Aveiro    Ovar    S. Vicente de Pereira Jusã    2 400     947;Assistente social
89303225;Ofélia Raminhos;Viseu    Armamar    Armamar    1 222     788;Educador de infância
33061545;Arménio Ávila;Castelo Branco    Oleiros    Álvaro    315    3 363;Engenheiro industrial
85955851;Rosa Sosa;Viana do castelo    Arcos de Valdevez    Extremo    157    833;Segurança privado
36864265;Assunta Açores;Bragança    Mogadouro    Travanca    200    2 046;Técnico de recursos humanos
16053550;Cláudio Miera;Castelo Branco    Oleiros    Mosteiro    422    1 717;Operador logístico
22985754;Altino Pacheco;Açores    Horta    Feteira    1 612     1 462;Carpinteiro
15090119;Nara Figueiroa;Braga    Barcelos    Vila Frescaínha (S. Martinho)    2 219     386;Educador social
15911411;Adélia Seabra;Coimbra    Tábua    Carapinha    405    949;Explicador / tutor
12817565;Ema Bensaúde;Braga    Amares    Sequeiros    273    308;Analista de investimentos
18234937;Jacob Pêcego;Viana do castelo    Ponte de Lima    Arcos    658    1 443;Fisioterapeuta
22577823;Glena Quintal;Bragança    Vimioso    Avelanoso    204    2 943;Guarda prisional
48570719;Altino Godinho;Viana do castelo    Ponte de Lima    Brandara    479    251;Fisioterapeuta
73040412;Rudolfo Veiga;Vila Real    Valpaços    Sta. Valha    551    2 690;Polícia
32929551;Lara Ruas;Porto    Lousada    Boim    2 262     365;Polícia
71542311;Vanda Almada;Bragança    Bragança    Pinela    244    2 184;Gestor
19043918;Cecília Varão;Guarda    Manteigas    Sameiro    460    2 104;Cozinheiro / chef
89684650;Ana Tigre;Viseu    Resende    Anreade    1 168     550;Pescador
55971800;Olegário Almada;Braga    Barcelos    Alvelos    2 168     422;Biólogo
52420010;Josefa Queirós;Vila Real    Montalegre    Mourilhe    144    2 292;Contabilista
55349603;Nélson Furquim;Bragança    Vinhais    Celas    365    3 675;Diretor de hotel
11628286;Natacha Imperial;Guarda    Mêda    Marialva    271    1 915;Engenheiro informático
95468877;Cloe Albernaz;Castelo Branco    Castelo Branco    Benquerenças    725    6 155;Piloto
23152753;Talita Macena;Guarda    Celorico da Beira    Casas do Soeiro    501    588;Formador profissional
12219533;Josafá Figueiredo;Porto    Paredes    Castelões de Cepeda    7 299     369;Fotógrafo
17891337;Elsa Lopes;Madeira    Funchal    Funchal (Sé)    2 148     367;Esteticista
24114209;Núbia Modesto;Bragança    Macedo de Cavaleiros    Peredo    366    2 191;Economista
30259740;Eugénio Maia;Braga    Fafe    Golães    2 157     490;Especialista em inteligência artificial
59862337;Aníbal Saltão;Porto    Santo Tirso    Sequeiró    1 769     215;Babysitter
79647147;Atílio Torrado;Coimbra    Figueira da Foz    Quiaios    3 118     4 954;Engenheiro mecânico
13506800;Luciano Santiago;Porto    Amarante    Canadelo    217    1 295;Operador logístico
14924988;Américo Valadão;Porto    Penafiel    Figueira    351    635;Segurança privado
14889970;Jandira Villena;Viseu    Castro Daire    Pepim    436    1 268;Canalizador
85764692;Nancy Girão;Lisboa    Lisboa    Campolide    15 928     279;Formador profissional
84172916;Martinho Bettencourt;Guarda    Aguiar da Beira    Eirado    272    1 174;Enfermeiro
40338527;Francisca Brás;Guarda    Figueira de Castelo Rodrigo    Vale de Afonsinho    122    1 379;Eletricista
16900104;Ana Beça;Guarda    Guarda    Ramela    239    1 069;Solicitador
15170035;Cornélio Valentim;Porto    Baião    Loivos do Monte    395    981;Videógrafo
70729615;Guilherme Padilha;Braga    Vila Verde    Travassós    217    93;Analista de dados
78306633;Gustavo Zambujal;Viana do castelo    Valença    S. Julião    410    549;Consultor financeiro
18199669;Hélio Infante;Viseu    Carregal do Sal    Currelos    2 261     1 141;Funcionário público
26971055;Solange Simas;Viana do castelo    Monção    Tangil    936    2 134;Engenheiro agrónomo
40363662;Neide Basílio;Viseu    Castro Daire    Moledo    1 314     4 383;Rececionista de hotel
84502085;Rosa Fidalgo;Aveiro    S. João da Madeira    S. João da Madeira    21 102     811;Gestor de marketing
14081614;Conceição Chaves;Viseu    Lamego    Ferreirim    976    551;Web designer
96956250;Amador Fogaça;Leiria    Caldas da Rainha    Foz do Arelho    1 223     995;Especialista em cibersegurança
47355816;Acácia Gaspar;Santarem    Tomar    Alviobeira    635    857;Web designer
55635393;Florência Quadros;Porto    Paredes    Cete    2 517     435;Soldador
74804600;Valdo Zagalo;Porto    Amarante    Cepelos    1 539     338;Assistente dentário
42423627;Dinora Filipe;Aveiro    Sta. Maria da Feira    Fornos    2 810     363;Técnico de análises clínicas
70632669;Nídia Palhares;Braga    Fafe    Aboim    418    1 168;Enfermeiro
53403792;Constantino Valadares;Faro    Faro    Sta. Bárbara de Nexe    4 119     3 793;Cabeleireiro
10312659;Anselmo Abranches;Guarda    Figueira de Castelo Rodrigo    Vale de Afonsinho    122    1 379;Engenheiro mecânico
53127032;Ema Vigário;Coimbra    Coimbra    S. Silvestre    3 092     1 226;Web designer
60529017;Lena Parente;Vila Real    Valpaços    Sta. Maria de Emeres    519    1 668;Programador / Desenvolvedor de software
89108720;Cláudio Bezerril;Lisboa    Mafra    Carvoeira    1 432     832;Gestor de projetos IT
18801385;Úrsula Soeiro;Viseu    Sátão    Ferreira de Aves    2 722     6 511;Engenheiro químico
26681848;Raquel Grilo;Braga    Barcelos    Carreira    1 584     371;Maquinista
76316036;Gabriel Menna;Castelo Branco    Castelo Branco    Ninho do Açor    473    1 190;Personal trainer
48676597;Adelaide Fortunato;Viseu    S. Pedro do Sul    S. Félix    399    373;Influenciador digital
76953057;Leocádio Barreiros;Bragança    Bragança    Nogueira    431    1 365;Auxiliar de ação direta
41204812;Lancelote Fialho;Viana do castelo    Valença    Friestas    546    432;Advogado
18215266;Nélida Arantes;Guarda    Celorico da Beira    Vila Boa do Mondego    150    1 096;Guia turístico
58613964;Idalina Homem;Viseu    Viseu    Vil de Souto    710    811;Engenheiro eletrotécnico
12876326;Douglas Berenguer;Porto    Trofa    Coronado (S. Romão)    4 150     351;Psicólogo
57375194;Carla Bessa;Santarem    Sardoal    Alcaravela    1 084     3 670;Agricultor
28397494;Romualdo Matta;Porto    Gondomar    Casais    1 405     251;Educador social
46812335;Hipólito Veloso;Coimbra    Oliveira do Hospital    S. Sebastião da Feira    229    238;Segurança privado
39028135;Efigênia Landim;Viana do castelo    Monção    Bela    685    422;Solicitador
32771225;Agostinho Meira;Açores    Calheta (Açores)    Santo Antão    921    3 341;Carpinteiro
22351336;Saúl Pedro;Porto    Felgueiras    Lordelo    356    150;Advogado
45138280;Jacy Bicudo;Porto    Amarante    Telões    4 535     1 386;Maquinista
25677934;Bruno Pacheco;Leiria    Leiria    Arrabal    2 719     2 007;Agricultor
86731778;Tadeu Valido;Madeira    Machico    Santo António da Serra    1 355     865;Esteticista
23787855;Alba Thomé;Aveiro    Aveiro    Cacia    7 006     3 736;Enfermeiro
86318133;Leda Bragança;Viseu    Cinfães    Nespereira    2 217     3 848;Juiz
35685361;Aldara Chousa;Viseu    Vouzela    Fornelo do Monte    330    1 524;Engenheiro agrónomo
16379847;Ademar Torcato;Vila Real    Sabrosa    Vilarinho de S. Romão    361    627;Empreendedor
14705501;Cordélia Quintão;Coimbra    Montemor-o-Velho    Abrunheira    735    1 164;Carpinteiro
27945645;Sidónio Negrão;Lisboa    Torres Vedras    Runa    1 032     671;Esteticista
49693719;Constança Toledo;Viana do castelo    Arcos de Valdevez    Guilhadeses    969    280;Guarda prisional
20342463;Gisela Andrade;Viseu    Mangualde    Cunha Alta    211    417;Funcionário público
14675968;Benedito Belém;Vila Real    Vila Real    Vila Real (Nª Sra. da Conceição)    7 846     346;Especialista em cibersegurança
18696408;Rômulo Laranjeira;Vila Real    Vila Pouca de Aguiar    Parada de Monteiros    101    2 315;Militar
31583804;Valquíria Jorge;Bragança    Bragança    Paradinha Nova    150    1 572;Piloto
19361116;Yara Marinho;Viseu    Viseu    Boa Aldeia    589    822;Cuidador de idosos
59364193;Graziela Lagoa;Santarem    Abrantes    Bemposta    2 252     18 773;Carpinteiro
66400808;Albino Ramallo;Castelo Branco    Oleiros    Orvalho    689    3 479;Ator
30518449;Alberta Villena;Santarem    Salvaterra de Magos    Glória do Ribatejo    3 427     5 503;Engenheiro industrial
59644039;Rúben Monteiro;Bragança    Bragança    Calvelhe    137    2 305;Técnico de radiologia
